stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0.104017006644673,0.520085033223363,0.208034013289345,0.208034013289345,0,1.66427210631476,0.208034013289345,0.624102039868036,0.312051019934018,0.312051019934018,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.208034013289345,0.728119046512708,0.208034013289345,44.5192788439199,0.312051019934018
22Month,0,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
