stage,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,0,3.94587278404512,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0.312051019934018,0.208034013289345,0,0.832136053157381,0.312051019934018,0.208034013289345,0.208034013289345,0,0,0.312051019934018,0,6.24102039868036,0.104017006644673,0.312051019934018,0.208034013289345,0
22Month,0.136649431988133,0,0.273298863976266,0.273298863976266,2.4596897757864,0,0.409948295964399,0.136649431988133,0.273298863976266,0.136649431988133,0,0,4.78273011958466,0.136649431988133,2.18639091181013,0,0.136649431988133
