stage,Epithelial.cell,Erythroid.progenitor.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,1,0,1,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0
21Day,1.47994744105713,0.369986860264282,0,0,0,0.369986860264282,0.739973720528564,0,0
3Month,0.104017006644673,0,0,0.104017006644673,0,0,0,0,0.208034013289345
22Month,0,0,0.136649431988133,0.136649431988133,0.683247159940666,0,0,0,0
