stage,Cardiomyocyte,Erythroid.progenitor.cell,Granulocyte,Neural.cell,Primordial.germ.cell
72hpf,0.281848056003223,0,0,1.12739222401289,0
21Day,0,0.369986860264282,0,0.369986860264282,0
22Month,0,0,0.136649431988133,0,0.136649431988133
