stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,34,2,0,26,1,2,0,1,0,0,0,3,0,0,1,0,3,10,29,54,0,0,0,0,43,376,0,0,0,4,0,0,0,0,0,0,2,0,0,0
72hpf,16.91,3.1,0,8.46,3.1,3.38,0,2.82,0,0,0,0,0.28,0,2.25,0,17.19,29.31,1.97,28.18,0,6.2,0.28,0.56,77.23,75.25,1.41,0,0,18.04,5.92,0,0.56,5.64,0.56,0.56,1.41,0,0,0
21Day,39.59,2.22,0.74,75.85,1.11,25.53,0,51.06,0.37,2.59,0.37,0,4.81,1.48,29.23,8.14,2.22,24.05,14.06,103.6,0.37,0,7.4,0.74,42.92,43.29,0,2.22,0,35.15,8.88,0,5.55,11.1,2.59,3.7,1.85,0,0,12.95
3Month,0.31,1.66,0.73,24.55,0,0,1.04,1.98,1.46,4.37,0,0,55.23,5.51,3.64,9.78,0.94,8.22,5.82,9.47,1.56,0.1,0.94,1.56,0.94,0.62,1.04,0.83,0,0.21,2.08,0.1,94.34,0.21,0,0,0,2.39,9.99,12.17
22Month,0.14,1.5,0.96,9.29,0,0,0.68,1.78,0.68,6.01,10.66,0,152.91,1.5,8.88,12.71,0.82,2.87,9.57,11.89,0.14,4.51,0.82,0,0.82,0.27,0.96,1.09,1.5,0.41,0.14,0,20.63,0.14,0.27,0,0.27,0.55,0,1.5
