stage,Epithelial.cell..Brain.,Hepatocyte,Keratinocyte,Mesenchymal.cell,Smooth.muscle.cell
24hpf,0,0,1,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0
21Day,0.739973720528564,0,0,0,0
3Month,0.208034013289345,0.208034013289345,0,0,0
22Month,0.136649431988133,0.409948295964399,0,0.273298863976266,0.136649431988133
