stage,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Neural.cell,Neurosecretory.cell,Pancreatic.cell,Radial.glia,Spermatocyte,T.cell
72hpf,0,0.281848056003223,0,0,0,0.281848056003223,2.53663250402901,0,0,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,1.47994744105713,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0,0.832136053157381,0.208034013289345,0.208034013289345,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673
