stage,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0.563696112006446,0,0.281848056003223,0,0,0.281848056003223,2.53663250402901,0,0,0.281848056003223,0,0,0
21Day,1.47994744105713,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0.739973720528564,0.739973720528564,0.369986860264282,0,0,0.369986860264282,0,0
3Month,0.312051019934018,0,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,0.208034013289345,0,0,0.208034013289345,0.208034013289345
22Month,0.273298863976266,0.136649431988133,0.819896591928799,0.136649431988133,0,0,0,0.136649431988133,0.273298863976266,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0
