stage,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Primordial.germ.cell,T.cell
72hpf,0,0.281848056003223,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0,0
3Month,0,0,0,0,0.104017006644673,0.104017006644673
