stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,35,9,0,45,8,2,0,2,0,2,0,10,0,0,0,2,7,39,55,157,0,0,0,0,60,1263,0,0,0,26,0,0,1,0,0,6,0,0,0
72hpf,23.11,3.95,0,20.86,4.79,26.49,0,3.38,0,0.85,0,0,0.56,0,1.13,0,17.76,42.84,6.76,51.86,0,10.15,1.69,0.28,206.59,270.01,0.56,1.97,0,34.95,4.23,1.69,25.08,3.1,2.25,1.69,0,0,0
21Day,34.78,2.96,2.22,62.16,1.85,98.05,0,44.77,0,2.59,0,0,6.29,4.07,32.93,10.73,4.81,17.02,9.99,64.75,0,0.74,5.18,0.37,73.63,112.11,0.37,1.48,0,25.53,10.36,1.11,16.28,2.96,5.92,2.59,0,0,6.66
3Month,0.31,1.66,1.14,50.03,0.42,0,1.46,2.91,4.47,9.88,0.1,0,32.14,4.99,4.68,24.44,2.5,15.81,13.73,15.91,2.91,0.1,4.89,1.46,2.81,1.98,2.81,2.91,0,0.83,2.29,93.93,1.56,0,0,0.83,5.62,9.05,11.55
22Month,0.27,3.01,0.82,13.25,0,0,0.82,1.91,2.19,23.91,5.74,0,62.45,4.37,11.75,27.19,0.41,2.73,26.1,9.98,0.41,1.37,3.14,0.14,1.37,0.27,2.32,1.78,4.24,0.82,0.41,30.2,1.64,2.6,0,0,0.96,0.14,4.51
