stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,6,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,18,38,0,0,0,0,42,301,0,0,0,9,0,0,1,0,0,2,0,0,0
72hpf,2.82,1.97,0,3.66,0.56,4.23,0,0.28,0,0,0.28,0,0,0,0,1.41,0,3.95,10.71,0.85,13.81,0,1.69,0,0,67.93,47.07,0,0,0,11.56,0,0,5.36,0.56,0.85,0.28,0,0,0
21Day,5.18,0.74,0,22.94,0.37,7.4,0,4.81,0,0,0,0,0,2.22,0,6.29,1.85,0.37,8.51,4.07,19.61,0,0,3.33,0,22.57,19.98,0.37,1.48,0,10.36,2.96,0.37,1.85,0.74,0.37,0.37,0,0,2.22
3Month,0,0.94,0.21,12.27,0,0,0.21,0.62,0.1,1.46,3.33,0,0,21.12,2.5,0.73,4.78,1.87,3.54,4.37,3.33,0.52,0.1,0.94,1.04,0.62,0.52,0.83,0.52,0,0.62,0.73,13.42,0.52,0,0,0.1,1.98,112.55,3.85
22Month,0,1.91,0.41,4.78,0,0,0.68,0.27,0,1.09,6.42,2.6,0,66.41,1.91,3.01,8.75,0.41,0.82,7.65,3.42,0.14,0.82,0.68,0.14,0.96,0,0.55,0.27,0.82,0.41,0.27,3.69,0.82,0.14,0,0,0.41,0.27,1.09
