stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0.28,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.11,0,0,13.32,2.96,0,1.11,0,0.37,0,0.74,0,21.46,1.11,0.74,4.81,39.22,4.81,0,0,0,0,4.44,3.33,0.74,0,0,2.22,1.11,0,0.37,0,1.11,0,0,12.58
3Month,0.21,1.77,1.56,142.82,0,1.98,0.1,17.27,6.97,0,19.14,6.76,1.46,16.33,2.29,6.97,122.22,8.84,1.35,0.21,1.35,1.14,0.83,0,3.43,0.94,0,0.62,3.64,4.89,0.1,0,0,2.7,2.29,24.44
22Month,0,1.09,1.64,51.11,0,0.27,0.14,6.01,2.05,0.82,15.3,0.82,1.09,6.01,0.27,0.82,40.86,2.19,0,0.14,0.68,0,0.55,0.14,1.91,0.68,0.27,0,0,0.27,0.27,0.41,0,0,0,24.87
