stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72hpf,0,0.281848056003223,0.281848056003223,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0.563696112006446,0.84554416800967,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,1.84993430132141,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0.208034013289345,0.104017006644673,0.312051019934018,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0.104017006644673
22Month,0,0,0,0,0.136649431988133,0.956546023916932,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0
