stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Retinal.cell,T.cell
24hpf,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0
72hpf,0,0,0,0,0,0,0,0.84554416800967,0,0,0,0,0.281848056003223,0,0,0,0
22Month,0.136649431988133,0.683247159940666,1.50314375186946,1.09319545590506,0.683247159940666,6.14922443946599,0.819896591928799,0.409948295964399,0.273298863976266,0.409948295964399,0.136649431988133,0.409948295964399,0,0.273298863976266,34.2990074290214,0.273298863976266,0.136649431988133
