stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,2,1,9,0,0,0,0,0,0,6,0,7,2,51,0,0,0
72hpf,0.563696112006446,0,0.281848056003223,1.40924028001612,0,0,0,0,0,0.281848056003223,0,0.563696112006446,1.40924028001612,3.6640247280419,0,0,0
21Day,0.369986860264282,0,0.739973720528564,0.739973720528564,0.739973720528564,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,1.10996058079285,0,0.369986860264282,0
3Month,0,0,0.104017006644673,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0.312051019934018,0.104017006644673,0.416068026578691
22Month,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0.683247159940666,0.136649431988133,0,0,0,0,0,0,0,0,0
