stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,2,42,0,0,0,5,0,0,0,0,1,0,0,0
72hpf,0.28,0.28,0,1.13,0,0,0,0,0,0.28,0,0,0,0,0,0.56,2.54,0,1.41,0,0,0,0,7.33,7.33,0,0,0,1.69,0.28,0,1.13,0,0.28,0,0,0
21Day,0.74,1.11,0,2.96,0,0.74,0,2.22,0.37,0,0,0,0.37,1.85,0,0,2.59,1.48,7.77,0,0,0.74,0,4.44,2.96,0,0,0,1.48,0.74,0,0.74,0,0.37,0,0,0
3Month,0,0.31,0.1,6.03,0.31,0,0.1,0.52,0.42,2.7,0,12.9,1.66,0.42,2.6,1.25,1.04,3.43,1.77,0.52,0,0.52,3.12,0.94,0.1,1.35,0.21,0,0.21,0.31,7.8,0.21,0,0.31,1.25,3.02,5.82
22Month,0,1.09,0.27,2.73,0,0,0.27,0,0.68,3.55,0.96,15.17,0.55,0.55,4.37,0.14,0.41,3.69,1.09,0.14,0.55,0.14,0,0.55,0.27,0.55,0.82,0.14,0,0.27,1.78,0.14,0.14,0,0,0.14,0.68
