stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,76,20,0,209,4,1,0,0,0,0,0,0,0,0,0,4,8,10,59,0,0,0,0,28,2242,0,0,0,6,0,0,0,3,0,0,6,0,0,0
72hpf,12.4,40.87,0,92.73,23.11,4.23,0,0.28,0,0,0,0,0,1.13,0,1.69,51.58,0.85,16.35,0,0.28,0,0,85.4,463.92,0.56,1.13,0,22.55,0.56,0,0,183.76,0.85,0.28,1.97,0,0,0
21Day,10.36,14.43,0.37,44.03,8.88,5.55,0,0.74,0,0,0,0.37,0.37,2.59,0.74,1.11,37.37,2.22,14.43,0,0,1.11,0,24.42,173.15,0.74,1.85,0,5.18,7.4,0,0.37,42.18,3.33,2.59,0.74,2.22,0,4.81
3Month,0.1,36.72,0.1,47.95,2.18,0,0.31,0,0.73,2.91,0.1,6.35,3.33,0.52,4.16,1.87,94.66,12.27,7.07,1.35,0.1,1.04,0.83,2.39,2.5,1.14,1.46,0,0.31,1.56,0.1,23.2,9.88,0,0,1.25,110.05,3.64,4.68
22Month,0,56.3,0.27,8.88,0.55,0,0.55,0.41,0.55,1.91,51.79,9.84,0.68,0.27,0.68,0.68,9.84,5.74,4.37,0.14,0.82,0.68,0,1.09,2.19,0.96,0.41,0.27,0.41,0.14,0,3.96,8.75,0.55,0,0.41,27.88,0,0.96
