stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,9,0,0,0,0,7,113,0,0,0,2,0,0,0,0,1,0,0,0
72hpf,0.56,0.56,0,1.69,0.85,1.41,0,0.85,0,0.28,0,0,0,1.13,0,0.56,1.69,0.28,4.51,0,0,0.28,0.28,18.04,24.52,0.28,0,0,4.51,0,0.28,1.97,0.28,0.28,0,0,0
21Day,1.48,1.11,0,4.81,0.37,6.29,0,7.03,0,1.11,0,0.74,0,1.11,0.74,0.37,2.22,1.48,6.66,0.37,0,0.74,0,9.25,7.77,0,1.11,0,2.22,1.11,1.11,1.48,0.74,0.37,0,0,0.37
3Month,0.1,0.52,0.52,7.07,0,0,0.31,0.31,0.42,1.98,0,4.47,1.77,0.73,4.37,0.52,1.46,1.77,1.25,0.42,0,0.52,0.62,0.94,0.31,0.21,0.21,0,0,0.73,49.51,0,0,0,1.35,14.46,1.35
22Month,0,0.55,0.14,2.73,0,0,0.27,0.27,0.41,4.24,0.68,13.8,2.05,1.37,1.91,0,0.55,3.14,1.78,0,0.27,0.55,0,0.27,0.14,0.14,0,0.27,0.27,0,5.88,0,0,0,0.27,0,0.68
