stage,Epithelial.cell,Granulocyte,Macrophage,Neural.cell,Pancreatic.cell,Retinal.cell,Retinal.cone.cell
24hpf,1,0,0,0,0,0,0
72hpf,0,0,0,0.563696112006446,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0.369986860264282
3Month,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0
