stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,1,0,22,0,0,0,0,0,0,0,0,0,0,0,1,12,26,7,0,0,0,0,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,1.13,0,13.81,0.28,31.85,0,1.41,0,0.56,0,0,0,1.97,0,3.95,49.61,2.54,10.71,0,0.56,0.56,0.56,5.07,5.92,0.56,0,0,9.02,0,0,0,0,0,0,0.56,0,0,0
21Day,3.33,0.37,0,55.13,1.11,32.19,0,15.91,0,1.85,0,1.48,1.11,12.58,2.59,2.22,27.38,10.73,22.2,0,0,4.81,0.37,4.44,4.07,1.85,1.11,0,9.99,2.59,0,0.37,0.74,0.74,1.11,0,0,0,6.66
3Month,0.31,3.74,1.25,88.52,0.42,0,1.98,1.66,12.27,33.39,0,60.23,54.09,4.06,20.91,5.3,35.78,31.52,13.63,2.6,0.1,9.26,6.55,1.87,0,6.24,0,0,0.83,2.08,0,18.2,0.42,0,0,0.21,5.3,10.82,25.9
22Month,0.27,7.38,2.46,26.37,0.41,0,0.82,1.64,6.83,67.91,17.63,143.76,24.87,6.29,15.99,1.09,7.52,47.14,14.48,1.09,2.73,6.15,0.41,2.05,0.14,3.96,0.41,0.41,0.14,0.68,0.14,3.55,0.82,0.55,0,0.27,0.96,0,13.25
