stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,10,11,17,0,0,0,0,7,80,0,0,0,2,0,0,0,0,0,1,0,0,0
72hpf,3.66,1.13,0,3.95,1.13,1.97,0,0,0,0.28,0,0,0,0,1.69,0,2.82,13.53,1.13,7.05,0,0.56,0,0,84.27,21.14,0,0.85,0,4.79,0.56,0.56,4.23,0.56,0,0.28,0,0,0
21Day,4.81,0.37,0.74,21.46,0.74,1.85,0,1.48,0,0.74,0,0,0,0.37,6.66,1.48,0.74,9.99,3.33,12.58,0,0.37,1.11,0,18.87,7.4,0.37,0.74,0,4.81,2.22,0.74,2.22,1.85,1.48,1.11,0,0,3.7
3Month,0.21,1.35,0.73,34.95,0.21,0,0.62,0.83,2.81,6.76,0.1,0,47.64,9.15,2.91,15.29,1.87,6.97,11.13,8.53,1.66,0,3.43,1.87,1.35,0.1,1.66,2.18,0,0.83,1.66,40.46,0.1,0,0,0.1,1.25,2.5,10.09
22Month,0.14,1.64,0.82,8.61,0.14,0,0.41,0.27,2.87,13.94,4.1,0,88.28,2.73,2.6,14.48,0.41,0.96,13.25,5.06,0,2.32,1.78,0.27,0.68,0,1.09,0.96,1.09,0.14,0.27,16.94,0.96,0.41,0,0,0.14,0,3.28
