stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Neural.cell
21Day,0.369986860264282,0.369986860264282,0,0,0,0,0,0
3Month,0.208034013289345,0,0,0,0,0,0,0
22Month,0,0,0.136649431988133,0.136649431988133,3.96283352765586,0.136649431988133,0.136649431988133,0.136649431988133
