stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,1,2,0,0,0,0
72hpf,0,0,0,0.281848056003223,0.281848056003223,1.12739222401289,0,0,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0.416068026578691,0,0.832136053157381
22Month,0,0,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0
