stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0,0.563696112006446,1.40924028001612,0,0.84554416800967,0,0,0,0,0
21Day,0.739973720528564,0,0,0,0,0,0,0.369986860264282,0,1.10996058079285,0,0.369986860264282,0,0.369986860264282,1.10996058079285,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0.104017006644673,0.416068026578691,0.104017006644673,0,0.624102039868036,0.104017006644673,0,0,0,0,0.208034013289345,0.104017006644673,0,0,0,0,0.208034013289345,1.1441870730914,0,0.520085033223363,0.104017006644673
22Month,0,0,0.136649431988133,0,0.819896591928799,1.6397931838576,0,0,0.273298863976266,0.819896591928799,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0,0,0.136649431988133
