stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,6,10,0,0,0,0,11,26,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.1,2.25,0,4.79,0.28,0.28,0,0,0,0.28,0.28,0,0,1.13,0,1.69,4.79,3.1,13.81,0,0,0.85,0,13.25,9.02,0,0,9.3,0,0,2.25,0.28,0.56,0,0,0
21Day,0.37,0,0.37,7.03,0.37,1.48,0,0.37,0,0,0.37,0,0.37,4.81,0.37,0.74,3.33,5.18,12.95,0,0,5.92,0,5.18,2.96,0.37,0.37,9.62,1.48,0.74,1.11,0,0,0,0,2.22
3Month,0.1,1.14,0,3.12,0,0,0,0.1,0,0.52,0.1,2.18,1.87,0.31,0.94,0,3.43,3.74,4.37,0.52,0,1.25,0.31,0.31,0,0.21,0.1,0.52,0.21,2.5,0,0,0,1.56,0.1,6.87
22Month,0,1.5,0.41,2.6,0,0,0.14,0.14,0.27,2.05,6.7,6.7,1.37,0.27,0.41,0.14,1.09,2.32,3.14,0.27,0.41,0.55,0.14,0.27,0,0,0,0,0,1.78,0,0,0,0.27,0,1.5
