stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,1
72hpf,0.563696112006446,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0.369986860264282,0
22Month,0,0,0,0.136649431988133,0.409948295964399,0.136649431988133,0.136649431988133,0
