stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.85,0,0,0,0,0,0.56,0,0,0,0,0,15.22,0,0,0.28,0.28,2.54,0,0,0,0,0.85,0.56,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0.28
21Day,3.7,0.74,0.37,10.73,0.37,7.4,0,1.48,0,0.37,0,1.85,0.74,180.55,1.85,1.48,3.33,2.96,6.66,0,0,2.22,0,8.14,2.22,0.37,0.74,2.59,4.07,0,0,0.74,0.74,2.22,2.22,0,0,54.39
3Month,0.1,1.14,0.1,4.99,0,0,0.62,0.1,0.52,2.7,0,4.58,5.1,7.28,1.77,0.52,1.56,2.91,2.08,0.73,0.1,0.94,0.52,0.1,0.1,0.1,0.42,0.31,1.14,0.1,4.58,0,0.1,0,0.31,0.52,1.66,96.63
22Month,0,1.78,0,2.32,0,0,0,0,0.27,3.69,0.96,8.47,2.19,3.01,1.09,0.68,0.14,2.73,2.73,0,0.27,0.14,0,0.14,0,0.27,0.14,0.14,0.68,0,1.09,0,0,0,0.27,0.27,0,42.63
