stage,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Spermatocyte
24hpf,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0.563696112006446,0,0.281848056003223,0.281848056003223,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,1.10996058079285,0
3Month,0.416068026578691,0.104017006644673,0.416068026578691,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.208034013289345,0,0,0.104017006644673,0.104017006644673,0,1.76828911295943,0,0,0,2.70444217276149
