stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,4,5,22,0,0,0,0,2,195,0,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,3.95,1.97,0,7.05,0.56,2.54,0,0,0,0,0,0,0,0.28,0,3.1,13.81,0.56,13.53,0,0.28,0.28,0,70.74,54.68,0.28,0.56,0,14.09,0.56,0,3.95,0.28,0.28,0.28,0,0,0
21Day,5.18,1.48,0,17.76,0.74,7.03,0,4.81,0,0.37,0.37,0.74,0,5.55,0.37,1.48,4.44,3.33,18.5,0,0,4.44,0,42.18,15.91,0,1.85,0,8.51,4.44,0.74,2.96,0.37,1.85,1.11,0,0,5.55
3Month,0,1.04,0.1,9.26,0,0,0.31,0,0.73,1.46,0,7.91,1.04,0.31,2.91,0.73,2.29,1.98,2.6,0.42,0,1.04,0.62,0.52,0,0.52,0.31,0,0.21,0.21,4.47,0.31,0,0,0,0.62,3.02,2.6
22Month,0,1.23,0.14,2.6,0.14,0,0.14,0.27,1.09,1.23,1.23,19.54,0.14,0.68,5.33,0.14,1.09,1.5,2.46,0.14,0.68,0.82,0,0.27,0,0.27,0.41,0.27,0.27,0.14,2.46,0.27,0.27,0,0,0.14,0,1.23
