stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,3.38217667203868,1.97293639202256,0.281848056003223,0,0,0,0,0,0,0,0
21Day,0,0,0,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0,1.10996058079285,0,0.369986860264282,0,1.47994744105713,0.369986860264282,0,0,0,0.369986860264282,0,1.10996058079285,0,0,0.739973720528564
3Month,0,0.104017006644673,0.104017006644673,0.832136053157381,0.104017006644673,0.208034013289345,0.104017006644673,0.312051019934018,0.208034013289345,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.416068026578691,0.208034013289345,0,0.104017006644673,0.104017006644673,0,0.208034013289345,0.104017006644673,0.104017006644673,0.728119046512708,0,0,0.104017006644673,0.416068026578691,7.80127549835045
22Month,0,0,0,0.136649431988133,0,0,0.273298863976266,0.819896591928799,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0,0,0.136649431988133,0,0,0,8.88221307922865
