stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0,0,0,0,0,0,2.25478444802579,0,0,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0,1.84993430132141,0.739973720528564,0.369986860264282,0,0,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0.624102039868036,0,0.208034013289345,0.104017006644673,0.208034013289345,0.208034013289345,0.104017006644673,0,0,0.104017006644673,1.1441870730914,0.520085033223363
22Month,0,0,0.136649431988133,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0.546597727952532,0
