stage,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,0,3
72hpf,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0
21Day,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0,0
3Month,0,0,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0
22Month,0,0,0,0,0,0.546597727952532,0.136649431988133,0,0
