stage,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Neural.cell,Primordial.germ.cell
21Day,0,0,0,0.739973720528564,0
3Month,0,0.104017006644673,0,0,0.208034013289345
22Month,0.136649431988133,0,0.273298863976266,0,0
