stage,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Pancreatic.cell
72hpf,0.281848056003223,0,0,0,0.563696112006446,0.84554416800967,0
3Month,0,0.104017006644673,0,0.104017006644673,0,0,0
22Month,0,0,0.136649431988133,0,0,0,0.136649431988133
