stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,2.25,0,0.56,0,0.56,0,0,0,0,0,0,0,0,0,0.56,0,0,4.23,0,0.85,0,0,1.97,4.79,0,0,0,0.85,0,0,1.13,0,0.28,0,0,0
21Day,0,1.85,0,2.22,0,0.74,0,0.37,0,0,0,0.37,0,0.37,0.37,0.74,0,1.11,4.81,0,0,1.85,0,1.48,2.22,0,0.37,0,2.96,0.37,0,0.74,0,0,0,0,0.74
3Month,0.1,8.43,0.62,15.5,0.52,0,0.31,0.21,5.72,1.14,0.21,100.38,1.35,0.1,13.73,0.94,0.94,0.52,8.74,1.04,0,0.62,0.83,0.52,0.1,0.62,0.83,0,0.1,1.98,7.28,0.31,0,0.31,31.93,1.04,0.83
22Month,0,12.98,1.64,10.66,0,0,0.55,0.14,1.64,0.82,4.1,236.54,1.09,0.27,4.92,0.27,0.82,1.09,7.93,0.14,1.37,0.41,0,1.09,0,0.68,3.69,0.68,0.14,0,0.68,1.91,0.14,0,3.83,0,0.14
