stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,1,2,76,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,2.82,3.1,0.28,0,0,0,0,0,0,0,0,0,0,2.25,1.13,0,0.28,0,1.69,0,1.69,7.89,9.86,0.28,0,0,1.13,0,0,10.99,0.56,0.28,0,0,0
21Day,0.37,0,0.37,4.07,1.48,0.37,0,0,0.37,0,0,0,1.85,0,0.37,0.37,0,1.48,0,0.37,0,0,0,0,1.85,2.59,0.37,0,0,0.37,0.74,1.11,5.18,0,0,0,0,0
3Month,0.21,0.83,0.52,70.73,1.56,0,0.62,0.1,0,1.14,4.47,0,18.52,3.43,0.31,6.24,21.64,3.95,3.95,4.16,0.42,0.21,1.87,5.93,8.32,0.94,5.51,0.94,0,0.31,1.66,45.25,0.21,0.1,0.83,2.29,435.52,2.81
22Month,0,0.14,0.82,32.52,0.41,0,0,0,0,0.14,0.41,0.27,18.58,0.55,0,1.09,4.37,0.96,0.96,1.37,0,0.68,0.27,0.41,2.6,0.14,1.37,0.14,0.27,0.14,0.27,12.57,0.68,0.14,0.14,0.14,1.78,0.27
