stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
72hpf,0,0,0,0,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0,0,0,0.369986860264282
3Month,0.104017006644673,0.624102039868036,0.208034013289345,0.104017006644673,0,0.104017006644673,0
22Month,0,0.683247159940666,0,0.273298863976266,0,0,0
