stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
72hpf,16.0653391921837,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0.84554416800967,0.281848056003223,0,0,0.281848056003223,0,0,0,0,0,0
21Day,24.7891196377069,0.369986860264282,0,2.21992116158569,0.369986860264282,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282,1.10996058079285,0,0,1.10996058079285,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0.208034013289345,0.208034013289345,0,1.97632312624878,0,0,0,0.104017006644673,0.416068026578691,0.208034013289345,0,7.90529250499512,0.624102039868036,0,0.832136053157381,0.416068026578691,0.728119046512708,0.624102039868036,1.04017006644673,0,0.312051019934018,0.208034013289345,0,0.208034013289345,0,0,0.312051019934018,1.66427210631476,0,0.208034013289345,0.520085033223363,0.104017006644673
22Month,0.273298863976266,0.409948295964399,0.273298863976266,0.819896591928799,0,0.136649431988133,0,0,0.136649431988133,1.2298448878932,0.409948295964399,21.3173113901488,0.546597727952532,0.273298863976266,1.36649431988133,0,0.409948295964399,0.956546023916932,0.819896591928799,0.683247159940666,0,0.136649431988133,0.136649431988133,0,0.683247159940666,0,0.136649431988133,0.683247159940666,0.273298863976266,0,0,0.409948295964399
