stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell
24hpf,0,4,0,0,0,1,9,0,3,0,0,0,0
72hpf,0,0.563696112006446,0.281848056003223,0,3.10032861603546,0.84554416800967,0.563696112006446,0.84554416800967,0.563696112006446,0.281848056003223,0,0,0.281848056003223
21Day,2.21992116158569,1.10996058079285,0,0,0,0,0.369986860264282,1.84993430132141,0,0,0.369986860264282,0.369986860264282,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0.416068026578691,0
22Month,0,0.136649431988133,0,0.409948295964399,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0.273298863976266,0
