stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,0,0,41,0,1,0,0,0,0,0,1,0,0,0,0,26,3,1,11,0,0,1,12,8,385,1,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,3.38,0,0,8.46,12.4,3.95,0,0,0,0,0,0,0,0,0.28,0,11.56,9.02,0.56,7.33,0,0.28,0.56,9.86,32.98,174.18,0.56,0.56,0,8.46,0,0,0,184.61,0,0.28,0.56,0,0,0
21Day,0.74,0,0.74,8.88,19.24,1.48,0,0.37,0,0,0,0,0,0.37,0.37,0.37,2.22,2.96,2.22,4.07,0,0,0,1.11,8.14,42.92,1.85,1.11,0,1.48,2.59,0,0,14.06,0,0.74,0.74,0,0,0.74
3Month,0,1.14,0.73,113.38,7.18,0,1.04,0.31,1.87,3.33,0.1,0,11.13,4.16,0.42,4.58,82.07,4.16,7.07,6.45,0.42,0.1,2.08,49.51,14.98,3.33,9.05,0.83,0,0.31,1.98,0.1,16.75,2.08,0.21,0,3.22,2.91,213.96,2.7
22Month,0,0,0.27,58.76,3.42,0,0.27,0.27,0.55,1.78,11.07,0,10.52,0.14,0.41,1.78,17.76,0.82,2.73,4.51,0,0.55,0.82,8.61,6.56,1.5,3.42,0.14,0.14,0,0.41,0,3.28,14.48,0.82,0,1.64,0,0.27,0.82
