stage,Cardiomyocyte,Epithelial.cell,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,1,0,2,0,0,0,1,0
72hpf,0.281848056003223,0,0,0.281848056003223,0.281848056003223,0,13.2468586321515,0.84554416800967,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0.369986860264282,7.39973720528565,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282
3Month,0,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,0,0,0,0,0,0
