stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0.84554416800967,0,0,0,0,0
21Day,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0
3Month,0,0.832136053157381,0.104017006644673,0.208034013289345,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0.104017006644673,0.416068026578691,0.104017006644673,0.104017006644673
