stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.563696112006446,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0.84554416800967,0,0,0,0
21Day,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,1.10996058079285,0.369986860264282,0,0,0
3Month,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0.208034013289345,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0.104017006644673
22Month,0,0.546597727952532,0.136649431988133,0.956546023916932,0,0.136649431988133,0.546597727952532,0.819896591928799,3.41623579970333,0.819896591928799,0.273298863976266,0.683247159940666,0,0.273298863976266,0,0.136649431988133,0,0,0.136649431988133,0,0.683247159940666
