stage,Endothelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,2,0,0,2,0,0,0,16,1,0
72hpf,0,0,0,0,0,0.281848056003223,0.281848056003223,0.563696112006446,0,0.281848056003223
21Day,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0
22Month,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0
