stage,Epithelial.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,1,0,7,7,1,1,0
72hpf,0,0,0,1.97293639202256,0,0,0
21Day,0,0.369986860264282,0,1.10996058079285,0,0,0.369986860264282
