stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
72hpf,0.84554416800967,0,0.281848056003223,0.563696112006446,0,0,0,0,0.563696112006446,3.10032861603546,0.281848056003223,0.281848056003223,6.48250528807413,1.69108833601934,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,3.32988174237854,0,0.369986860264282,0.369986860264282,0.739973720528564,0,0.369986860264282
3Month,0,0,0,0,0,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0,0.208034013289345,0,0.104017006644673,0
22Month,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0.273298863976266,0,0,0,0,0,0,0,0,0,0,0,0
