stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,2,0,0
72hpf,0,0,0,0,0,0,0,0.563696112006446,0.281848056003223,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673
22Month,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0,0
