stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,1,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.563696112006446,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,1.40924028001612,0,0.84554416800967,0,0,0,0,15.5016430801773,2.53663250402901,0,0,0,0.563696112006446,0,0,0.563696112006446,0,0.281848056003223,0,0
21Day,0.369986860264282,0,1.10996058079285,0,0,0,0,0,0.369986860264282,0,0,0,0.739973720528564,0,0,0,0,7.39973720528565,0.739973720528564,0,0,0,0.369986860264282,0,1.10996058079285,0.369986860264282,0.369986860264282,0,0,0
3Month,0.104017006644673,0.104017006644673,1.66427210631476,0,0.104017006644673,0.208034013289345,1.24820407973607,0.416068026578691,0.416068026578691,0,0.936153059802054,0.416068026578691,1.66427210631476,0.208034013289345,0,1.45623809302542,0.104017006644673,1.76828911295943,0.208034013289345,0.208034013289345,0,0,0.104017006644673,0.208034013289345,15.6025509967009,0.416068026578691,0,0.208034013289345,6.55307141861438,0.208034013289345
22Month,0,0,0.683247159940666,0.136649431988133,0,0.136649431988133,2.73298863976266,0,0.546597727952532,0.136649431988133,0,0.136649431988133,1.2298448878932,0.136649431988133,0.136649431988133,0.409948295964399,0.136649431988133,0.409948295964399,0,0,0.136649431988133,0.409948295964399,0,0,9.15551194320492,0.409948295964399,0.136649431988133,0,0,0
