stage,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0.563696112006446,0,0,0,1.12739222401289,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0
3Month,0.104017006644673,0.312051019934018,0.832136053157381,0.520085033223363,0.520085033223363,0.208034013289345,0,0,0.312051019934018,0,1.87230611960411,0,0,0,0,0.104017006644673,0.208034013289345
22Month,0,0.136649431988133,0,0.819896591928799,0.683247159940666,0.819896591928799,0.136649431988133,0.136649431988133,0.546597727952532,0.136649431988133,0.683247159940666,0,0,0.136649431988133,0,0,0
