stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.739973720528564,0,1.10996058079285,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0.369986860264282
3Month,0.104017006644673,0.208034013289345,1.76828911295943,0,0,0.104017006644673,0.104017006644673,0.728119046512708,0.104017006644673,0.416068026578691,0.104017006644673,1.87230611960411,0.312051019934018,0.624102039868036,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0.208034013289345,0.312051019934018,0.104017006644673,0.624102039868036
22Month,0,0,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0,2.18639091181013,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0
