stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell
24hpf,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0.84554416800967,0,0,0,0
21Day,1.10996058079285,0,0.739973720528564,0.369986860264282,0,0,0,1.47994744105713,0,0,0,0,0,0,0,0
3Month,0,0,0,0,0.520085033223363,0.208034013289345,0.208034013289345,0.208034013289345,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0.416068026578691
22Month,0,0,0,0,0.819896591928799,0,0,0,0,0,0,0,0,0,0.136649431988133,0
