stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0
3Month,0.104017006644673,0.520085033223363,0,0,0,0.832136053157381,0.208034013289345,0.208034013289345,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0.208034013289345,0,0.104017006644673,0,0,0.208034013289345,21.0114353422239,0,0,3.01649319269551,0.208034013289345
22Month,0.683247159940666,0.819896591928799,0.136649431988133,0.819896591928799,0.409948295964399,5.73927614350159,0.683247159940666,0.546597727952532,0.273298863976266,0.273298863976266,0.273298863976266,0.546597727952532,0.273298863976266,0.273298863976266,0.409948295964399,0.136649431988133,0.136649431988133,0.136649431988133,0,19.8141676382793,0.136649431988133,0,15.8513341106234,0,0.136649431988133,0,0
