stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,1.97293639202256,0,0,0,0,0,0,82.2996323529412,0.563696112006446,0,1.97293639202256,2.81848056003223,0.563696112006446,0,0,0,0.281848056003223,0,0
21Day,0,0,24.7891196377069,0.369986860264282,0,0,0,0,0,8.87968464634277,0,0.369986860264282,1.10996058079285,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0,0,0
3Month,0,0.208034013289345,12.4820407973607,0,0.104017006644673,0.728119046512708,0.104017006644673,0.208034013289345,0.104017006644673,0.312051019934018,0,0,0,0,0,0.312051019934018,0,0,0,0.416068026578691,0
22Month,0,0,0,0,0,0.273298863976266,0,0,0,0,0,0,0,0,0,0.136649431988133,0,0,0,0,0.136649431988133
