stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,3,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,14,0,0,0,2,3,142,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.69,0.85,0,0.56,2.54,0.28,0,0,0,0,0,0,0,0.28,0,0.85,0,0.28,6.2,0.56,7.05,0,0,0.56,0,34.67,21.42,0.56,0.28,6.76,0.28,0,1.69,0,0.28,0.28,0,0,0
21Day,1.48,0,0.37,11.47,0,6.66,0,2.22,0,0.74,0,0,0,0,0,2.22,0,1.48,3.33,0.74,14.8,0,0,1.11,0,17.02,8.51,0.37,0.37,4.44,0.74,0,2.22,1.11,0.37,0.37,0,0,2.96
3Month,0.31,1.25,0.52,23.51,0.1,0,0.42,0.31,0.1,3.33,1.98,0,0,21.43,2.39,1.25,6.76,2.08,6.97,3.12,8.95,1.46,0,1.56,1.35,1.14,0.31,1.56,0.62,0.21,0.62,11.65,0.31,0,0,0.31,1.56,3.54,3.54
22Month,0,1.37,0.27,4.51,0,0,0.41,0.27,0,0.96,2.05,2.6,0,34.85,1.23,1.09,5.74,0.27,1.09,1.91,6.83,0.14,1.23,0.96,0,0.27,0.27,0.96,1.23,0.68,0.14,5.47,0.27,0.68,0,0,0.14,0,1.37
