stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0.56,0,1.13,0.28,0.85,0.28,0,0,0,0,0,0.28,0,1.69,1.13,0,19.17,0,0,0.56,0.28,14.09,7.05,0.28,0,3.66,0,0,0.28,0.28,0,0.28,0,0,0
21Day,1.48,0,0.37,3.33,0.37,2.59,0.74,0,0,0,0.74,0.37,1.11,0.37,0.37,2.96,1.11,17.02,0,0,0.37,0,6.66,3.33,0,0,2.59,0.74,0.37,1.11,0.37,0.74,0,0,0,2.22
3Month,0.1,0.52,4.58,12.69,0,0,0,10.82,0.94,0,5.3,1.04,0,102.98,0.1,0.83,1.25,1.35,0.42,0,1.35,0.62,0.21,0.1,0.52,0.1,0,1.04,1.98,0,0,0,0,0.42,1.98,0.52
22Month,0,0.14,1.09,3.69,0,0,0,2.19,1.23,0.27,9.29,0.14,0.14,43.45,0,0.14,0.55,2.19,0,0.55,0.68,0,0.14,0,0.96,0,0,0,2.32,0.14,0,0,0.14,0,0,0.27
