stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell
24hpf,0,1,2,0,0,0,0,0,0,1,4,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0
3Month,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0.208034013289345
