stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,3,0,1,0,0,0,0,0,0,0,0,7,1,0,5,0,0,0,3,23,62,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.56,4.51,0.85,0,0,0,0,0,0,0,0,1.13,2.25,0,3.95,0,0.28,0,0,38.05,9.02,0,0,0,1.13,0,0,5.07,4.23,1.13,0.56,0,0,0
21Day,1.11,0,0,1.85,4.81,0,0,0,0,0,0,0,0,0,0.37,1.11,0,0.74,0,0,0.37,0,11.84,1.85,0.37,0,0,0,0.74,0.37,1.48,1.11,1.85,1.11,0,0,0
3Month,0.1,0.1,0.31,22.57,1.66,0,0.1,0.73,1.35,0.1,8.32,1.35,0,3.43,6.35,2.6,1.87,3.12,1.56,0,0.31,1.56,10.19,0.1,1.14,0.21,0,0.1,1.04,36.2,0.21,0,0.1,0.42,0.42,224.05,1.46
22Month,0,0,0.14,7.52,0,0,0,0.27,0.27,0.14,1.23,0,0.41,0.14,0.27,0.14,0.27,1.78,0.14,0.41,0,0.14,1.64,0,0.41,0,0.14,0,0,2.87,0.14,0.27,0,0,0,0.41,0
