stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,13,0,0,0,0,0,0,0,1,0,0,0,1,2,1,8,0,1,0,0,4,87,1,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,0,0,11.84,0.28,3.1,0,0.28,0,0,0,0,0,0,0,76.38,2.25,0.28,3.38,0,1.13,0,0.28,16.91,17.19,9.02,0,0,2.54,10.99,0,0,0.28,0,0,0,0,0,0
21Day,1.48,0,2.22,13.32,0.37,3.33,0,0,1.85,0,0,0,0.37,0.74,38.85,1.11,1.11,0.37,4.07,0,0,0.74,0.37,3.7,1.48,31.45,0.37,0,2.22,3.7,0,0.37,0.74,0.37,0,0,0,0,0.37
3Month,0,0.94,1.46,26.11,0,0,0.83,0.1,5.72,2.7,0,10.4,3.33,0.21,54.61,1.04,4.26,1.98,5.41,0.94,0,1.25,0.52,0.31,0.1,101.94,0.52,0,0.1,1.87,0.1,16.54,0.94,0,0.1,0.1,1.66,3.02,2.7
22Month,0.27,1.37,3.14,28.29,0,0,0.27,0,4.37,1.37,0.96,28.42,0.14,0.27,29.79,0.27,0.68,0.96,3.01,0,0.96,0.55,0,0.27,0,70.78,0.27,0.27,0.14,1.64,0,1.09,0.14,0,0,0,0.14,0,0.82
