stage,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Spermatocyte
24hpf,1,0,0,0,0,0,0
3Month,0.624102039868036,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0.416068026578691
22Month,0.273298863976266,0,0.273298863976266,0,0,0.136649431988133,0
