stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,1,4,1,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0.563696112006446,0.563696112006446,0.563696112006446,0,0
21Day,0,0.739973720528564,0,0,0.369986860264282,0.369986860264282,1.10996058079285,0.369986860264282,0
3Month,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0,0,0.104017006644673
