stage,Epithelial.cell,Granulosa.cell,Hatching.gland,Hepatocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,1,0,0,0,0,1,0
72hpf,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0.281848056003223
21Day,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282
3Month,0.104017006644673,0,0,0,0,0.104017006644673,0,0,0
22Month,0,0.136649431988133,0,0.136649431988133,0,0,0,0,0
