stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Nephron.cell,Neural.cell,Primordial.germ.cell,Spermatocyte,T.cell
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0.312051019934018,0.208034013289345,0,0.728119046512708,1.97632312624878,0.208034013289345,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.208034013289345
22Month,0.136649431988133,0.136649431988133,0.273298863976266,2.73298863976266,0.273298863976266,0.136649431988133,0.273298863976266,0,0,0,0,0
