stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0
21Day,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,0.739973720528564,0,0
3Month,0.104017006644673,0,0,0.312051019934018,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,0.104017006644673,0
22Month,0.136649431988133,0,0.136649431988133,2.049741479822,0.136649431988133,0.136649431988133,0.273298863976266,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133
