stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,1,0,5,1,0,0,0,0,0,0,0,9,0,0,0,0,0,2,3,14,0,0,0,0,7,59,0,0,1,0,0,0,0,0,3,0,0,0
72hpf,1.13,0.85,0,2.54,0,0.28,0,0,0,0,0,0,0,0,0,0,0,1.13,3.66,0,2.82,0,0,0,0,16.63,8.74,1.69,0.28,4.23,0,0,0,0,0,0.56,0,0,0
21Day,2.59,1.11,0,9.99,0,2.22,0,0.74,0,0,0.37,0,0,0.74,0,1.11,0.37,4.07,3.7,1.48,4.44,0.37,0,2.59,0,7.03,6.66,2.59,0.37,1.11,2.22,0.37,2.22,0,0.37,0.74,0,0,0.37
3Month,0.31,0.42,0.83,21.12,0.42,0,0.21,0,0,1.66,1.77,0.42,0,13.63,3.85,0.52,6.87,3.85,9.36,1.66,8.95,2.91,0.1,0.73,4.89,5.1,0.31,44.1,1.35,0.21,0.83,14.77,0.52,0.21,0,0.31,0.83,1.98,3.22
22Month,0.41,0.96,0.41,8.61,0.55,0,0.14,0.27,0.14,0.82,2.19,2.05,0,22.27,0.55,1.5,4.65,0.27,4.65,3.28,7.24,0.27,0.68,1.64,0,1.5,0.27,32.25,1.37,0,0.96,4.78,3.28,1.78,0,0,0,0,1.23
